name,category,lat,lon,height_m
Pylon 2308947760,POWER_PYLON,18.452106,73.940236,40.0
Pylon 2308947762,POWER_PYLON,18.452583,73.999253,40.0
Pylon 2308947764,POWER_PYLON,18.452958,74.056855,40.0
Pylon 2308947765,POWER_PYLON,18.453124,74.057553,40.0
Pylon 2308947767,POWER_PYLON,18.453386,74.032636,40.0
Pylon 2308947768,POWER_PYLON,18.451549,73.830809,40.0
Pylon 2308947769,POWER_PYLON,18.453595,74.118898,40.0
Pylon 2308947770,POWER_PYLON,18.453699,74.009440,40.0
Pylon 2308947771,POWER_PYLON,18.453722,74.119114,40.0
Pylon 2308947773,POWER_PYLON,18.454049,74.012543,40.0
Pylon 2308947774,POWER_PYLON,18.454760,74.036429,40.0
Pylon 2308947775,POWER_PYLON,18.455005,73.940620,40.0
Pylon 2308947776,POWER_PYLON,18.455250,73.941144,40.0
Pylon 2308947777,POWER_PYLON,18.455542,74.057885,40.0
Pylon 2308947778,POWER_PYLON,18.455619,74.038787,40.0
Pylon 2308947779,POWER_PYLON,18.455378,73.826374,40.0
Pylon 2308947780,POWER_PYLON,18.456134,73.948263,40.0
Pylon 2308947781,POWER_PYLON,18.456408,74.117397,40.0
Pylon 2308947782,POWER_PYLON,18.456488,74.013712,40.0
Pylon 2308947783,POWER_PYLON,18.456737,74.057351,40.0
Pylon 2308947784,POWER_PYLON,18.457536,73.943014,40.0
Pylon 2308947785,POWER_PYLON,18.457646,73.942801,40.0
Pylon 2308947786,POWER_PYLON,18.457991,73.824540,40.0
Pylon 2308947787,POWER_PYLON,18.458557,74.058248,40.0
Pylon 2308947790,POWER_PYLON,18.458664,73.857687,40.0
Pylon 2308947793,POWER_PYLON,18.458809,73.857683,40.0
Pylon 2308947794,POWER_PYLON,18.458912,73.948216,40.0
Pylon 2308947795,POWER_PYLON,18.458960,73.859953,40.0
Pylon 2308947796,POWER_PYLON,18.459016,74.048196,40.0
Pylon 2308947797,POWER_PYLON,18.459299,73.861726,40.0
Pylon 2308947799,POWER_PYLON,18.459434,74.115801,40.0
Pylon 2308947800,POWER_PYLON,18.459569,73.944698,40.0
Pylon 2308947801,POWER_PYLON,18.459846,74.015302,40.0
Pylon 2308947802,POWER_PYLON,18.459861,73.944656,40.0
Pylon 2308947803,POWER_PYLON,18.459964,73.857754,40.0
Pylon 2308947804,POWER_PYLON,18.459933,74.050738,40.0
Pylon 2308947805,POWER_PYLON,18.459983,73.854588,40.0
Pylon 2308947806,POWER_PYLON,18.460013,73.865499,40.0
Pylon 2308947807,POWER_PYLON,18.460165,73.855847,40.0
Pylon 2308947808,POWER_PYLON,18.460138,73.821644,40.0
Pylon 2308947809,POWER_PYLON,18.460622,73.868606,40.0
Pylon 2308947810,POWER_PYLON,18.461151,74.172968,40.0
Pylon 2308947812,POWER_PYLON,18.460958,73.945864,40.0
Pylon 2308947813,POWER_PYLON,18.460994,73.870685,40.0
Pylon 2308947814,POWER_PYLON,18.461096,73.945674,40.0
Pylon 2308947815,POWER_PYLON,18.461137,74.057909,40.0
Pylon 2308947816,POWER_PYLON,18.461286,73.948139,40.0
Pylon 2308947817,POWER_PYLON,18.461606,74.169001,40.0
Pylon 2308947818,POWER_PYLON,18.461372,73.898309,40.0
Pylon 2308947819,POWER_PYLON,18.461393,73.872605,40.0
Pylon 2308947820,POWER_PYLON,18.461451,73.898845,40.0
Pylon 2308947821,POWER_PYLON,18.461642,74.058655,40.0
Pylon 2308947822,POWER_PYLON,18.461695,74.114590,40.0
Pylon 2308947823,POWER_PYLON,18.461604,73.850113,40.0
Pylon 2308947824,POWER_PYLON,18.461948,74.165660,40.0
Pylon 2308947825,POWER_PYLON,18.461963,74.051091,40.0
