name,category,lat,lon,height_m
Pylon 1838143512,POWER_PYLON,26.214594,73.375532,40.0
Pylon 1838143515,POWER_PYLON,26.214717,73.372314,40.0
Pylon 1838143517,POWER_PYLON,26.214856,73.368851,40.0
Pylon 1838143520,POWER_PYLON,26.214856,73.209081,40.0
Pylon 1838143522,POWER_PYLON,26.214948,73.180396,40.0
Pylon 1838143525,POWER_PYLON,26.214971,73.365472,40.0
Pylon 1838143533,POWER_PYLON,26.215102,73.362094,40.0
Pylon 1838143534,POWER_PYLON,26.215235,73.358684,40.0
Pylon 1838143535,POWER_PYLON,26.215408,73.107856,40.0
Pylon 1838143538,POWER_PYLON,26.215552,73.177266,40.0
Pylon 1838143540,POWER_PYLON,26.215571,73.317239,40.0
Pylon 1838143543,POWER_PYLON,26.216154,73.087363,40.0
Pylon 1838143545,POWER_PYLON,26.216157,73.174107,40.0
Pylon 1838143548,POWER_PYLON,26.216204,73.128453,40.0
Pylon 1838143550,POWER_PYLON,26.216231,72.935647,40.0
Pylon 1838143553,POWER_PYLON,26.216361,73.131639,40.0
Pylon 1838143555,POWER_PYLON,26.216476,73.110634,40.0
Pylon 1838143558,POWER_PYLON,26.216529,73.134941,40.0
Pylon 1838143560,POWER_PYLON,26.216688,73.138220,40.0
Pylon 1838143566,POWER_PYLON,26.216809,73.170772,40.0
Pylon 1838143568,POWER_PYLON,26.216848,73.141371,40.0
Pylon 1838143571,POWER_PYLON,26.216858,73.124876,40.0
Pylon 1838143574,POWER_PYLON,26.217021,73.144662,40.0
Pylon 1838143576,POWER_PYLON,26.217053,73.320157,40.0
Pylon 1838143579,POWER_PYLON,26.217180,73.147953,40.0
Pylon 1838143581,POWER_PYLON,26.217361,73.151246,40.0
Pylon 1838143584,POWER_PYLON,26.217403,73.167642,40.0
Pylon 1838143586,POWER_PYLON,26.217437,73.121708,40.0
Pylon 1838143589,POWER_PYLON,26.217495,73.207587,40.0
