lat,lon,elev_m,slope_deg,roughness_m,surface_type
26.598000,73.156000,250.37,0.103,0.33,flat
26.598000,73.158000,250.44,0.109,0.34,flat
26.598000,73.160000,250.52,0.124,0.38,flat
26.598000,73.162000,250.82,0.152,0.45,flat
26.598000,73.164000,251.30,0.160,0.47,flat
26.598000,73.166000,251.77,0.151,0.44,flat
26.598000,73.168000,252.25,0.144,0.42,flat
26.598000,73.170000,252.73,0.139,0.40,flat
26.598000,73.172000,253.20,0.137,0.39,flat
26.598000,73.174000,253.68,0.138,0.40,flat
26.598000,73.176000,254.16,0.142,0.41,flat
26.598000,73.178000,254.63,0.148,0.43,flat
26.598000,73.180000,255.11,0.167,0.48,flat
26.598000,73.182000,255.66,0.191,0.55,flat
26.598000,73.184000,256.28,0.202,0.59,flat
26.598000,73.186000,256.91,0.205,0.60,flat
26.598000,73.188000,257.53,0.207,0.61,flat
26.598000,73.190000,258.15,0.210,0.62,flat
26.598000,73.192000,258.77,0.214,0.63,flat
26.598000,73.194000,259.39,0.217,0.64,flat
26.598000,73.196000,260.01,0.220,0.65,flat
26.598000,73.198000,260.63,0.223,0.66,flat
26.598000,73.200000,261.25,0.223,0.66,flat
26.598000,73.202000,261.83,0.211,0.62,flat
26.598000,73.204000,262.37,0.198,0.59,flat
26.598000,73.206000,262.92,0.189,0.56,flat
26.598000,73.208000,263.46,0.182,0.53,flat
26.598000,73.210000,264.00,0.175,0.51,flat
26.598000,73.212000,264.55,0.169,0.49,flat
26.598000,73.214000,265.09,0.164,0.47,flat
26.598000,73.216000,265.63,0.160,0.46,flat
26.598000,73.218000,266.18,0.157,0.45,flat
26.598000,73.220000,266.72,0.181,0.52,flat
26.598000,73.222000,267.43,0.231,0.66,flat
26.598000,73.224000,268.33,0.258,0.73,flat
26.598000,73.226000,269.23,0.258,0.73,flat
26.598000,73.228000,270.13,0.258,0.73,flat
26.598000,73.230000,271.02,0.258,0.73,flat
26.598000,73.232000,271.92,0.258,0.73,flat
26.598000,73.234000,272.82,0.258,0.73,flat
26.598000,73.236000,273.72,0.258,0.73,flat
26.598000,73.238000,274.61,0.258,0.73,flat
26.598000,73.240000,275.51,0.280,0.80,flat
26.598000,73.242000,276.57,0.330,0.94,flat
26.598000,73.244000,277.81,0.361,1.03,flat
26.598000,73.246000,279.05,0.368,1.06,flat
26.598000,73.248000,280.29,0.379,1.10,flat
26.598000,73.250000,281.53,0.393,1.15,flat
26.598000,73.252000,282.78,0.410,1.20,flat
26.598000,73.254000,284.02,0.430,1.27,flat
26.598000,73.256000,285.26,0.452,1.35,flat
26.598000,73.258000,286.50,0.475,1.43,flat
26.598000,73.260000,287.74,0.420,1.29,flat
26.598000,73.262000,288.10,0.367,1.16,flat
26.598000,73.264000,287.30,0.406,1.25,flat
26.598000,73.266000,286.51,0.385,1.18,flat
26.598000,73.268000,285.71,0.365,1.11,flat
26.598000,73.270000,284.91,0.345,1.05,flat
26.598000,73.272000,284.11,0.327,0.99,flat
26.598000,73.274000,283.31,0.309,0.93,flat
26.598000,73.276000,282.51,0.292,0.87,flat
26.598000,73.278000,281.72,0.277,0.82,flat
26.598000,73.280000,280.92,0.247,0.73,flat
26.598000,73.282000,280.25,0.190,0.56,flat
26.598000,73.284000,279.77,0.146,0.44,flat
26.598000,73.286000,279.30,0.137,0.41,flat
26.598000,73.288000,278.82,0.143,0.43,flat
26.598000,73.290000,278.34,0.162,0.49,flat
26.598000,73.292000,277.87,0.191,0.59,flat
26.598000,73.294000,277.39,0.225,0.70,flat
26.598000,73.296000,276.91,0.263,0.82,flat
26.598000,73.298000,276.44,0.303,0.95,flat
26.598000,73.300000,275.96,0.344,1.04,flat
26.598000,73.302000,275.49,0.348,1.03,flat
26.598000,73.304000,275.02,0.293,0.92,flat
