name,category,lat,lon,height_m
Pylon 2527030403,POWER_PYLON,13.209091,80.026097,40.0
Pylon 2527030407,POWER_PYLON,13.209448,80.020940,40.0
Pylon 2527030408,POWER_PYLON,13.209563,80.029723,40.0
Pylon 2527030410,POWER_PYLON,13.209807,80.033197,40.0
Pylon 2527030411,POWER_PYLON,13.209989,80.024494,40.0
Pylon 2527030412,POWER_PYLON,13.210070,80.036576,40.0
Pylon 2527030414,POWER_PYLON,13.210336,80.040353,40.0
Pylon 2527030415,POWER_PYLON,13.210538,80.027937,40.0
Pylon 2527030417,POWER_PYLON,13.210611,80.044026,40.0
Pylon 2527030420,POWER_PYLON,13.210867,80.069834,40.0
Pylon 2527030422,POWER_PYLON,13.211072,80.031471,40.0
Pylon 2527030424,POWER_PYLON,13.211605,80.034973,40.0
Pylon 2527030425,POWER_PYLON,13.211663,80.038543,40.0
Pylon 2527030426,POWER_PYLON,13.211725,80.041402,40.0
Pylon 2527030427,POWER_PYLON,13.211802,80.044436,40.0
Pylon 2527030432,POWER_PYLON,13.213063,80.070338,40.0
Pylon 2527030446,POWER_PYLON,13.214899,80.070874,40.0
Pylon 2527030458,POWER_PYLON,13.216975,80.072185,40.0
Pylon 2527030464,POWER_PYLON,13.219089,80.073455,40.0
Pylon 2527030470,POWER_PYLON,13.220570,80.075616,40.0
Pylon 2527030476,POWER_PYLON,13.222120,80.077855,40.0
Pylon 2527030480,POWER_PYLON,13.223624,80.080091,40.0
Pylon 2527030483,POWER_PYLON,13.224690,80.092657,40.0
Pylon 2527030486,POWER_PYLON,13.224926,80.081965,40.0
Pylon 2527030492,POWER_PYLON,13.226136,80.083712,40.0
Pylon 2527030496,POWER_PYLON,13.227590,80.085869,40.0
Pylon 2527030498,POWER_PYLON,13.227648,80.094701,40.0
Pylon 2527030502,POWER_PYLON,13.229267,80.087254,40.0
Pylon 2527030506,POWER_PYLON,13.230045,80.095235,40.0
Pylon 2527030513,POWER_PYLON,13.231857,80.089307,40.0
Pylon 2527030514,POWER_PYLON,13.232139,80.095667,40.0
Pylon 2527030522,POWER_PYLON,13.234022,80.091289,40.0
Pylon 2527030526,POWER_PYLON,13.234670,80.096195,40.0
Pylon 2527030535,POWER_PYLON,13.235993,80.108902,40.0
Pylon 2527030539,POWER_PYLON,13.236121,80.093215,40.0
Pylon 2527030553,POWER_PYLON,13.236671,80.097203,40.0
Pylon 2527030584,POWER_PYLON,13.238139,80.095077,40.0
Pylon 2527030586,POWER_PYLON,13.238542,80.109217,40.0
Pylon 2527030591,POWER_PYLON,13.238652,80.098155,40.0
Pylon 2527030612,POWER_PYLON,13.240176,80.096888,40.0
Pylon 2527030618,POWER_PYLON,13.240665,80.099168,40.0
Pylon 2527030625,POWER_PYLON,13.241060,80.109539,40.0
Pylon 2527030636,POWER_PYLON,13.241592,80.302183,40.0
Pylon 2527030646,POWER_PYLON,13.242014,80.301873,40.0
Pylon 2527030651,POWER_PYLON,13.242091,80.300515,40.0
Pylon 2527030655,POWER_PYLON,13.242186,80.098782,40.0
Pylon 2527030658,POWER_PYLON,13.242228,80.298717,40.0
Pylon 2527030660,POWER_PYLON,13.242562,80.100111,40.0
Pylon 2527030669,POWER_PYLON,13.243349,80.101641,40.0
Pylon 2527030674,POWER_PYLON,13.243442,80.099981,40.0
Pylon 2527030678,POWER_PYLON,13.243542,80.109815,40.0
Pylon 2527030679,POWER_PYLON,13.243967,80.297804,40.0
Pylon 2527030683,POWER_PYLON,13.244429,80.101007,40.0
Pylon 2527030686,POWER_PYLON,13.244806,80.103858,40.0
Pylon 2527030695,POWER_PYLON,13.246018,80.110067,40.0
Pylon 2527030698,POWER_PYLON,13.246174,80.105919,40.0
Pylon 2527030703,POWER_PYLON,13.246476,80.102029,40.0
Pylon 2527030716,POWER_PYLON,13.247442,80.107781,40.0
Pylon 2527030723,POWER_PYLON,13.248325,80.110309,40.0
Pylon 2527030726,POWER_PYLON,13.248616,80.102804,40.0
Pylon 2527030728,POWER_PYLON,13.248869,80.109878,40.0
Pylon 2527030731,POWER_PYLON,13.249850,80.111069,40.0
Pylon 2527030736,POWER_PYLON,13.250530,80.110567,40.0
Pylon 2527030739,POWER_PYLON,13.250980,80.103689,40.0
Pylon 2527030741,POWER_PYLON,13.252374,80.112443,40.0
Pylon 2527030743,POWER_PYLON,13.252473,80.110785,40.0
Pylon 2527030748,POWER_PYLON,13.253336,80.104537,40.0
Pylon 2527030751,POWER_PYLON,13.254701,80.113714,40.0
Pylon 2527030754,POWER_PYLON,13.255006,80.110569,40.0
Pylon 2527030756,POWER_PYLON,13.255410,80.105303,40.0
Pylon 2527030761,POWER_PYLON,13.256862,80.114885,40.0
Pylon 2527030764,POWER_PYLON,13.257553,80.106084,40.0
Pylon 2527030766,POWER_PYLON,13.257731,80.110364,40.0
Pylon 2527030771,POWER_PYLON,13.258902,80.115949,40.0
Pylon 2527030774,POWER_PYLON,13.259412,80.108240,40.0
Pylon 2527030776,POWER_PYLON,13.260193,80.110178,40.0
Pylon 2527030779,POWER_PYLON,13.260811,80.109936,40.0
Pylon 2527030783,POWER_PYLON,13.261322,80.117272,40.0
Pylon 2527030786,POWER_PYLON,13.261909,80.112113,40.0
Pylon 2527030788,POWER_PYLON,13.262298,80.111681,40.0
Pylon 2527030790,POWER_PYLON,13.263626,80.113225,40.0
Pylon 2527030793,POWER_PYLON,13.263644,80.118559,40.0
Pylon 2527030795,POWER_PYLON,13.263647,80.114044,40.0
Pylon 2527030800,POWER_PYLON,13.265175,80.115741,40.0
Pylon 2527030803,POWER_PYLON,13.265243,80.115086,40.0
Pylon 2527030805,POWER_PYLON,13.265268,80.119473,40.0
Pylon 2527030808,POWER_PYLON,13.266436,80.116501,40.0
Pylon 2527030810,POWER_PYLON,13.266500,80.117214,40.0
